title,year,country,genres,time,new_genres
혼숨,2016,한국,공포,1시간 30분,공포
The Case of Hana & Alice,2015,일본,애니메이션/모험/틴에이저,1시간 39분,정보없음
Café Society,2016,미국,드라마/로맨스/코미디,1시간 36분,정보없음
Miss Peregrine's Home for Peculiar Children,2016,"미국,벨기에,영국",모험/드라마/판타지/스릴러,2시간 7분,판타지
アイアムアヒーロー,2015,일본,액션/스릴러,2시간 7분," <a href=""http://pc.video.dmkt-sp.jp/"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_x09*K.sumchannel&amp;r=1&amp;i=00000012_0000003C20A8&amp;u=' + urlencode(this.href));"">일본 dTV</a> "
그물,2016,한국,드라마,1시간 54분,드라마
Doctor Strange,2016,미국,액션/모험/판타지/SF,1시간 55분,액션
럭키,2015,한국,코미디,1시간 52분,코미디
우리들,2015,한국,드라마,1시간 34분,드라마
Inglourious Basterds,2009,"독일,미국",모험/드라마/전쟁,2시간 32분,액션
Before The Devil Knows You're Dead,2007,미국,드라마/범죄/스릴러,1시간 56분,범죄
한여름의 판타지아,2014,"한국,일본",로맨스/드라마,1시간 37분,드라마
Lights Out,2016,미국,공포,1시간 21분,공포
Death Bell 2: Bloody Camp,2010,한국,공포/스릴러,1시간 24분,공포
Don't Breathe,2016,미국,범죄/공포/스릴러,1시간 28분,범죄
歩いても 歩いても,2008,일본,가족/드라마,1시간 54분,가족
Spectre,2015,"영국,미국,오스트리아,멕시코,이탈리아,모로코",액션/모험/스릴러,2시간 28분,액션
The Legend of Tarzan,2016,"캐나다,영국,미국",로맨스/판타지/드라마/액션/모험,1시간 49분,액션
The Purge: Election Year,2016,"프랑스,미국",액션/스릴러/공포/SF,1시간 45분,액션
범죄의 여왕,2016,한국,스릴러/코미디,1시간 43분,스릴러
A Most Wanted Man,2014,"영국,미국,독일",범죄/드라마/스릴러,2시간 1분,스릴러
Warcraft,2016,"캐나다,일본,중국,미국",전쟁/액션/모험/판타지,2시간 2분,액션
Kamome Diner,2006,일본,드라마/코미디,1시간 42분,코미디
The Angry Birds Movie,2016,"핀란드,미국",애니메이션/액션/모험/코미디/가족,1시간 37분,애니메이션
"고산자, 대동여지도",2016,한국,드라마,2시간 9분,드라마
Seoul Station,2016,한국,애니메이션/재난,1시간 33분,애니메이션
2016 무한상사 - 위기의 회사원,2016,한국,스릴러,1시간 25분,정보없음
올레,2016,한국,드라마/코미디,1시간 43분,코미디
The Shallows,2016,미국,드라마/공포/스릴러,1시간 26분,드라마
밀정,2016,한국,액션/시대극/드라마/역사/스릴러,2시간 20분,액션
Children of Men,2006,"미국,영국,일본",모험/드라마/SF/스릴러/재난/액션,1시간 49분,SF
LAVA,2014,미국,애니메이션,7분,애니메이션
Mechanic: Resurrection,2016,"프랑스,미국",액션/모험/스릴러,1시간 38분,액션
American Gangster,2007,"미국,영국",스릴러/드라마/범죄/액션,2시간 37분,범죄
Me Before You,2016,"영국,미국",드라마/로맨스,1시간 50분,멜로/로맨스
Labor Day,2013,미국,드라마/로맨스,1시간 51분,드라마
名探偵コナン 純黒の悪夢,2016,일본,애니메이션/미스터리,1시간 52분,정보없음
Them,2006,"프랑스,루마니아",범죄/공포,1시간 16분,정보없음
Mr. Holmes,2015,"영국,미국",드라마/미스터리/범죄/스릴러,1시간 44분,범죄
Foxcatcher,2014,미국,드라마/역사/스포츠/스릴러,2시간 14분,드라마
터널,2016,한국,드라마/스릴러/재난,2시간 6분," <a href=""http://ocn.tving.com/"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_x09*K.sumchannel&amp;r=1&amp;i=00000012_0000004CA1BA&amp;u=' + urlencode(this.href));"">OCN</a> "
덕혜옹주,2016,한국,시대극/드라마,2시간 7분,서사
Sing Street,2016,"아일랜드,영국",코미디/드라마/음악/로맨스,1시간 46분,드라마
인천상륙작전,2016,한국,전쟁/드라마,1시간 50분,전쟁
Trick,2016,한국,스릴러/드라마,1시간 34분,정보없음
부산행,2016,한국,액션/스릴러/공포,1시간 58분,액션
Partly Cloudy,2009,미국,판타지/애니메이션/코미디/가족,6분,애니메이션
사냥,2016,한국,액션,1시간 33분,액션
Mommy,2014,"프랑스,캐나다",드라마,2시간 18분,드라마
The Purge: Anarchy,2014,"미국,프랑스",공포/SF/액션/스릴러,1시간 43분,공포
Don Jon,2013,미국,코미디/드라마/로맨스,1시간 30분,코미디
Now You See Me 2,2016,"프랑스,미국",액션/모험/코미디/범죄/미스터리/스릴러,2시간 9분,범죄
봉이 김선달,2016,한국,코미디/모험,2시간 1분,코미디
비밀은 없다,2015,한국,스릴러,1시간 42분,스릴러
굿바이 싱글,2015,한국,드라마/코미디,1시간 59분,코미디
잉투기,2013,한국,액션/드라마,1시간 38분,액션
Watchmen,2009,미국,액션/드라마/미스터리/SF,2시간 41분,액션
The Conjuring 2,2016,"캐나다,미국",미스터리/공포/스릴러,2시간 14분,공포
Riley's First Date?,2015,미국,단편/애니메이션/코미디,0분,정보없음
Independence Day: Resurgence,2016,미국,액션/모험/SF,2시간 00분,액션
Focus,2015,미국,로맨틱코미디/범죄,1시간 44분,범죄
The Horribly Slow Murderer With The Extremely Inefficient Weapon,2008,미국,공포/코미디,10분,코미디
특별수사: 사형수의 편지,2015,한국,범죄/드라마,2시간 00분,범죄
무서운 이야기 3 : 화성에서 온 소녀,2016,한국,공포,1시간 34분,공포
Inside Out,2015,미국,코미디/가족/드라마/판타지/애니메이션/모험,1시간 42분,애니메이션
The Jungle Book,2016,"영국,미국",모험/드라마/가족/판타지,1시간 46분,정보없음
계춘할망,2016,한국,드라마,1시간 56분,드라마
탐정 홍길동: 사라진 마을,2016,한국,드라마/액션,2시간 5분,드라마
아가씨,2016,한국,스릴러/드라마/시대극,2시간 24분,스릴러
X-Men: Apocalypse,2016,미국,SF/모험/판타지/액션,2시간 23분,액션
End of Winter,2014,한국,가족/드라마,1시간 42분,가족
The Invention of Lying,2009,미국,로맨스/판타지/코미디,1시간 39분,정보없음
The Hunger Games: Mockingjay - Part 2,2015,"미국,독일,캐나다,프랑스",액션/모험/SF/스릴러,2시간 17분,액션
The Hunger Games: Mockingjay - Part 1,2014,"미국,캐나다,프랑스",액션/모험/SF/스릴러,2시간 3분,판타지
시간이탈자,2015,한국,스릴러/로맨스,1시간 42분,스릴러
위대한 소원,2016,한국,코미디/드라마,1시간 33분,코미디
곡성(哭聲),2015,한국,미스터리/스릴러/드라마,2시간 36분,미스터리
The Hunger Games: Catching Fire,2013,미국,액션/모험/미스터리/SF/스릴러,2시간 26분,판타지
"날,보러와요",2015,한국,미스터리/스릴러,1시간 31분,미스터리
Feast,2014,미국,애니메이션,6분,정보없음
해어화,2015,한국,드라마/시대극/음악,2시간 00분,드라마
Trumbo,2015,미국,드라마,2시간 4분,드라마
Fresh Guacamole,2012,미국,애니메이션,2분,정보없음
Western Spaghetti,2009,미국,애니메이션,2분,애니메이션
Saul fia,2015,헝가리,드라마/전쟁,1시간 47분,드라마
X-Men: Days of Future Past,2014,"미국,영국,캐나다",액션/SF/모험/판타지,2시간 14분,SF
X-Men: First Class,2011,"미국,영국",판타지/액션/SF/모험,2시간 12분,SF
X-Men: The Last Stand,2006,"캐나다,미국,영국",액션/모험/SF/스릴러,1시간 43분,SF
Fantastic Four,2015,"미국,독일,영국",액션/모험/드라마/SF,1시간 40분,정보없음
Searching for Bong,2015,한국,다큐멘터리,21분,다큐멘터리
대배우,2015,한국,코미디,1시간 48분,코미디
Superbad,2007,미국,코미디,1시간 53분,코미디
Skyfall,2012,"영국,미국,터키",액션/스릴러/모험,2시간 23분,액션
Quantum of Solace,2008,"영국,미국",액션/모험/스릴러,1시간 46분,액션
Casino Royale,2006,"영국,체코,미국,독일,바하마",액션/모험/스릴러,2시간 25분,정보없음
발광하는 현대사,2014,한국,애니메이션/로맨스,3시간 52분,애니메이션
Trainwreck,2015,미국,코미디/드라마/로맨스,2시간 5분," <a href=""?where=nexearch&amp;sm=tab_etc&amp;qvt=0&amp;query=Sady%20Doyle"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_xh3*z.aut&amp;r=1&amp;i=00000000_000000000000&amp;u=' + urlencode(this.href));"">Sady Doyle</a> </dd>, "
10 Cloverfield Lane,2016,미국,드라마/공포/미스터리/SF/스릴러,1시간 43분,미스터리
돌연변이,2015,한국,드라마/코미디,1시간 33분,드라마
Misconduct,2016,미국,범죄/드라마/미스터리/스릴러,1시간 46분,범죄
La môme,2007,"프랑스,영국,체코",드라마/음악/로맨스,2시간 20분,정보없음
ONE PIECE FILM Strong World,2009,일본,애니메이션/액션/모험,1시간 53분,애니메이션
Kick-Ass,2010,"영국,미국",액션/모험/코미디/범죄,1시간 57분,액션
This Is the End,2013,미국,코미디/판타지/재난,1시간 47분,코미디
그놈이다,2015,한국,스릴러/미스터리,1시간 49분,스릴러
남과 여,2015,한국,로맨스,1시간 55분,멜로/로맨스
Ex Machina,2014,영국,드라마/SF/스릴러,1시간 48분,드라마
The Forest,2016,미국,스릴러/미스터리/공포,1시간 33분," <a href=""http://endnightgames.com/"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_xab*b.company&amp;r=1&amp;i=8016a8be_0000007DE6B3&amp;u=' + urlencode(this.href));"">엔드나이트 게임즈</a> </dd>, "
순정,2015,한국,틴에이저/드라마,1시간 53분,드라마
Batman v Superman: Dawn of Justice,2016,미국,판타지/액션/SF/모험,2시간 31분,액션
무수단,2015,한국,미스터리/스릴러,1시간 27분,미스터리
London Has Fallen,2016,"영국,불가리아,미국",액션/스릴러,1시간 38분,액션
Wreck-It Ralph,2012,미국,애니메이션/모험/코미디/가족/판타지/키즈,1시간 48분,애니메이션
널 기다리며,2015,한국,스릴러,1시간 48분,스릴러
葉問3,2015,홍콩,액션/드라마,1시간 50분,정보없음
히말라야,2015,한국,드라마,2시간 5분,드라마
Joy,2015,미국,드라마,2시간 4분,정보없음
Wadjda,2012,"사우디아라비아,네덜란드,독일,요르단,아랍 에미레이트 연합,미국",코미디/드라마,1시간 38분,드라마
Side Effects,2013,미국,범죄/드라마/미스터리/스릴러,1시간 46분,정보없음
Spotlight,2015,미국,범죄/드라마/스릴러,2시간 8분,드라마
날나리 종부전,2008,한국,코미디,1시간 50분,코미디
Little Man,2006,미국,범죄/코미디,1시간 30분,정보없음
대호,2015,한국,역사/드라마,2시간 19분,드라마
Green Lantern,2011,미국,액션/스릴러/범죄,1시간 57분,액션
돈 크라이 마미,2012,한국,드라마,1시간 31분,스릴러
여배우는 너무해,2012,한국,코미디/로맨스/로맨틱코미디,1시간 35분,멜로/로맨스
Sicario,2015,"미국,멕시코,홍콩",액션/범죄/드라마/미스터리/스릴러,2시간 1분,액션
The Taking of Pelham 1 2 3,2009,"미국,영국",액션/범죄/스릴러,1시간 45분,액션
사과,2005,한국,로맨스/드라마,1시간 58분,멜로/로맨스
The Hateful Eight,2015,미국,액션/스릴러/서부극/범죄,2시간 48분,서부
귀향,2015,한국,전쟁/드라마,2시간 7분,드라마
Deadpool,2016,미국,액션/모험/코미디,1시간 46분,SF
동주,2015,한국,드라마/시대극,1시간 50분,드라마
Zootopia,2016,미국,모험/애니메이션/액션/코미디/가족/키즈,1시간 48분,애니메이션
잡아야 산다,2015,한국,코미디/액션,1시간 36분,코미디
좋아해줘,2015,한국,로맨스/코미디/로맨틱코미디,2시간 00분,멜로/로맨스
The Danish Girl,2015,"영국,미국,독일,덴마크,벨기에,일본",드라마/로맨스,1시간 59분,드라마
Winter's Bone,2010,미국,드라마/미스터리,1시간 40분,드라마
Kung Fu Panda 3,2016,"중국,미국",판타지/가족/모험/액션/애니메이션/코미디,1시간 35분,애니메이션
"메밀꽃, 운수 좋은 날, 그리고 봄봄",2014,한국,애니메이션,1시간 30분,애니메이션
그날의 분위기,2015,한국,로맨스/코미디,1시간 43분,멜로/로맨스
무서운 집,2015,한국,공포,1시간 38분,공포
The Revenant,2015,"대만,홍콩,미국",액션/모험/드라마/서부극,2시간 36분,정보없음
Sin City: A Dame to Kill For,2014,미국,액션/범죄/스릴러,1시간 42분,액션
Backtrack,2015,"호주,영국,아랍 에미레이트 연합,캐나다",드라마/판타지/미스터리/스릴러,1시간 30분,미스터리
오빠 생각,2015,한국,드라마/전쟁,2시간 3분,드라마
No Escape,2015,"미국,태국",액션/스릴러/재난,1시간 43분,액션
Regression,2015,"스페인,캐나다,미국",범죄/드라마/미스터리/스릴러/공포,1시간 46분,스릴러
Harry Potter and the Deathly Hallows: Part 1,2010,"영국,미국",모험/가족/판타지/미스터리/액션,2시간 26분,액션
나를 잊지 말아요,2015,한국,미스터리/로맨스,1시간 46분,멜로/로맨스
The Good Dinosaur,2015,미국,애니메이션/모험/코미디/드라마/가족/판타지,1시간 41분,애니메이션
극적인 하룻밤,2015,한국,코미디/로맨스,1시간 47분," <a href=""?where=nexearch&amp;sm=tab_etc&amp;qvt=0&amp;query=%EC%97%B0%EA%B7%B9%20%EA%B3%B5%EC%97%B0"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_x0i*Z.sumgenre1&amp;r=1&amp;i=18112ABF_0000008EBBC3&amp;u=' + urlencode(this.href));"">연극</a> &gt; <a href=""?where=nexearch&amp;sm=tab_etc&amp;qvt=0&amp;query=%EB%A1%9C%EB%A7%A8%EC%8A%A4%EA%B7%B9%20%EA%B3%B5%EC%97%B0"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_x0i*Z.sumgenre2&amp;r=1&amp;i=18112ABF_0000008EBBC3&amp;u=' + urlencode(this.href));"">로맨스극</a> "
SOUTH KOREA'S 1 PERCENT,2010,한국,드라마/액션,1시간 45분,정보없음
Sherlock: The Abominable Bride,2015,"영국,미국",드라마/범죄,1시간 55분,정보없음
Star Wars: Episode VII - The Force Awakens,2015,미국,액션/SF/모험/판타지,2시간 16분,액션
타이밍,2015,한국,애니메이션,1시간 40분,"2020.03.23.</dd>, "
특종: 량첸살인기,2015,한국,스릴러/드라마/코미디,2시간 5분,스릴러
Vertige,2009,프랑스,모험/공포/스릴러,1시간 25분,액션
La luna,2011,미국,애니메이션,7분,애니메이션
The Employment,2008,아르헨티나,다큐멘터리/애니메이션,7분,정보없음
Day & Night,2010,미국,애니메이션,6분,정보없음
Alarm,2009,한국,애니메이션,9분,정보없음
The Experiment,2010,미국,드라마/스릴러,1시간 36분,실험
American Ultra,2015,"미국,스위스",액션/코미디,1시간 35분,액션
The Next Three Days,2010,"미국,프랑스",액션/범죄/드라마/로맨스/스릴러,2시간 13분,범죄
DUMB WAYS TO DIE,2012,호주,애니메이션,3분,애니메이션
검은 사제들,2015,한국,미스터리/드라마/스릴러/공포,1시간 48분,미스터리
The Hunger Games,2012,미국,액션/모험/SF/스릴러,2시간 22분,액션
劇場版銀魂 新訳紅桜篇,2010,일본,애니메이션/코미디,1시간 36분,애니메이션
혈투,2010,한국,드라마/시대극/액션/전쟁,1시간 51분,전쟁
The SpongeBob Movie: Sponge Out of Water,2015,"미국,한국",애니메이션/판타지/가족/코미디/모험,1시간 32분,애니메이션
도리화가,2015,한국,시대극/드라마,1시간 49분,드라마
The Green Inferno,2013,"미국,스페인",모험/공포/스릴러,1시간 40분,공포
내부자들,2015,한국,범죄/드라마,2시간 10분,범죄
열정같은소리하고있네,2015,한국,드라마,1시간 46분,드라마
White House Down,2013,미국,액션/드라마/스릴러,2시간 11분,액션
Land of the Dead,2005,"캐나다,프랑스,미국",액션/공포/스릴러,1시간 32분,액션
